c0108	Homogentisate
c0108	Homogentisate
c0091	Hydroquinone
c0091	Hydroquinone
c0091	Hydroquinone
c0091	Hydroquinone
c0161	Hydroxyatrazine
c0315	Hydroxylaminobenzene
c0645	Hydroxymethylnitramine
c0812	Hydroxymonodemethylisoproturon
c0383	Isobutyrate
c0383	Isobutyrate
c1033	Isohexenyl-glutaconyl-CoA
c1161	Isoniazid
c1173	Isonicotinamide
c1164	Isonicotinate
c1078	Isooctane
c0670	Isopiperitenol
c0671	Isopiperitenone
c0656	Isopropylamine
c0810	Isoproturon
c1308	Isopyridoxal
c0152	L-Lactate
c0234	L-Tyrosine
c0626	Limonene
c0626	Limonene
c1467	Malaoxon
c1457	Malathion
c1459	Malathion dicarboxylate
c1458	Malathion monocarboxylate
c0476	Maleamate
c0476	Maleamate
c0099	Maleylacetate
c0099	Maleylacetate
c0520	Methacrylate
c0095	Methane
c0132	Methanol
c0515	Methyl tert-butyl ether
c0137	Methylamine
c0137	Methylamine
c0643	Methylenedinitramine
c1318	Methylmalonate semialdehyde
c1462	Methylphosphate
c1464	Methylthiophosphate
c1477	Monobutyl phthalate
c0811	Monodemethylisoproturon
c1542	Monomethyl carbonate
c0748	Mordant Yellow 3
c0632	Myrtenal
c0633	Myrtenate
c0630	Myrtenol
c1155	N,N`-Dimethylurea
c1455	N-(2,6-Diethylphenyl)-2-hydroxyacetamide
c1452	N-(2,6-Diethylphenyl)-methyleneamine
c1170	N-Acetylisoniazid
c1539	N-Butylcarbamate
c1484	N-Formylmaleamate
c0654	N-Isopropylacetanilide
c0162	N-Isopropylammelide
c0655	N-Isopropylaniline
c1176	N-Methylurea
c1404	N-acetylaminonitrofen
c0333	Naphthalene
c0317	Naphthalene-1,6-disulfonate
c0320	Naphthalene-1-sulfonate
c0319	Naphthalene-2,6-disulfonate
c0321	Naphthalene-2-sulfonate
c1112	Naphthyl-2-hydroxymethyl-succinyl-CoA
c1109	Naphthyl-2-methyl-succinate
c1110	Naphthyl-2-methyl-succinyl-CoA
c1111	Naphthyl-2-methylene-succinyl-CoA
c1113	Naphthyl-2-oxomethyl-succinyl-CoA
c0649	Nitramine
c0313	Nitrobenzene
c1402	Nitrofen
c0314	Nitrosobenzene
c0650	Nitrous oxide
c1506	Nortropine
c0017	Oxalate
c1475	Oxaloacetate
c1475	Oxaloacetate
c1102	Paraxanthine
c0667	Perillic acid
c0665	Perillyl alcohol
c0666	Perillyl aldehyde
c0677	Perillyl-CoA
c0431	Phenanthrene
c0431	Phenanthrene
c0431	Phenanthrene
c0449	Phenanthrene-1,2-oxide
c0449	Phenanthrene-1,2-oxide
c0449	Phenanthrene-1,2-oxide
c0528	Phenanthrene-3,4-dihydrodiolsulfate conjugate
c0492	Phenanthrene-3,4-oxide
c0492	Phenanthrene-3,4-oxide
c0844	Phenanthrene-4,5-dicarboxylate
c0845	Phenanthrene-4-carboxylate
c0530	Phenanthrene-9,10-dihydrodiolsulfate conjugate
c0452	Phenanthrene-9,10-oxide
c0452	Phenanthrene-9,10-oxide
c0452	Phenanthrene-9,10-oxide
c0210	Phenylacetaldehyde
c0210	Phenylacetaldehyde
c0211	Phenylacetate
c0211	Phenylacetate
c0211	Phenylacetate
c1494	Phenylacetyl-CoA
c0026	Phloroglucinol
c1432	Phorate
c1435	Phorate sulfone
c1433	Phorate sulfoxide
c0693	Phosphate
c0693	Phosphate
c0181	Phthalate
c0181	Phthalate
c0181	Phthalate
c0181	Phthalate
c1252	Phthalate 3,4-cis-dihydrodiol
c0182	Phthalate-4,5-cis-dihydrodiol
c0218	Pimeloyl-CoA
c0629	Pinocarveol
c0631	Pinocarvone
c0915	Pivalyl-CoA
c0207	Propanal
c0277	Propanoate
c0363	Propanoyl-CoA
c0363	Propanoyl-CoA
c0363	Propanoyl-CoA
c0841	Pyrene
c0850	Pyrene-1,2-oxide
c0854	Pyrene-1,6-dione
c0857	Pyrene-1,8-dione
c0847	Pyrene-4,5-dione
c0848	Pyrene-4,5-oxide
c1163	Pyridine-4-carboxaldehyde
c1261	Pyridoxal
c1256	Pyridoxamine
c1302	Pyridoxine
c0025	Pyrogallol
c0159	Pyruvate
c0159	Pyruvate
c0159	Pyruvate
c0159	Pyruvate
c0159	Pyruvate
c0159	Pyruvate
c0159	Pyruvate
c0159	Pyruvate
c0159	Pyruvate
c0159	Pyruvate
c0159	Pyruvate
c0159	Pyruvate
c0159	Pyruvate
c0159	Pyruvate
c0159	Pyruvate
c0159	Pyruvate
c0159	Pyruvate
c0265	Resorcinol
c1469	S-(Diethylsuccinyl)-O-methylphosphorothioate
c1470	S-(Diethylsuccinyl)-phosphorothioate
c1454	Saccharin
c0337	Salicylaldehyde
c0043	Salicylate
c0043	Salicylate
c0115	Styrene
c0115	Styrene
c0224	Styrene cis-glycol
c0037	Styrene oxide
c0312	Succinate
c0312	Succinate
c0312	Succinate
c0312	Succinate
c0312	Succinate
c0311	Succinic semialdehyde
c0311	Succinic semialdehyde
c0311	Succinic semialdehyde
c0311	Succinic semialdehyde
c0344	Succinyl-CoA
c0344	Succinyl-CoA
c0344	Succinyl-CoA
c0184	Terephthalate
c0184	Terephthalate
c0185	Terephthalate-1,2-cis-dihydrodiol
c1014	Testosterone
c0986	Tetralin
c1095	Theobromine
c1463	Thiophosphate
c0114	Toluene
c0283	Toluene-cis-1,2-dihydrodiol
c0016	Trichloroacetate
c0015	Trichloroethanol
c0010	Trichloroethylene epoxide
c1509	Tropate
c1505	Tropine
c0194	Vanillate
c0193	Vanillin
c0588	Vanillyl alcohol
c1099	Xanthine
c0634	alpha-Pinene
c0679	alpha-Pinene oxide
c0669	alpha-Terpineol
c0139	beta-1,2,3,4,5,6-Hexachlorocyclohexane
c0502	bis(4`-Chlorophenyl)acetate (DDA)
c0503	bis(4`-Chlorophenyl)methane (DDM)
c0644	bis(Hydroxymethyl)nitramine
c1317	cis,cis-2,4-Dihydroxy-5-methyl-6-oxo-2,4-hexadienoate
c0284	cis,cis-2-Hydroxy-6-oxohept-2,4-dienoate
c0262	cis,cis-4-Hydroxymuconic semialdehyde
c0586	cis,cis-Muconate
c0992	cis-1,2-Dihydroanthracene-1,2-diol
c1040	cis-1,2-Dihydroxy-1,2,5,6,7,8-hexahydronaphthalene
c0706	cis-1,2-Dihydroxy-1,2-dihydro-7-hydroxymethylnaphthalene
c0704	cis-1,2-Dihydroxy-1,2-dihydro-7-methylnaphthalene
c0714	cis-1,2-Dihydroxy-1,2-dihydro-8-methylnaphthalene
c0334	cis-1,2-Dihydroxy-1,2-dihydronaphthalene
c0280	cis-1,6-Dihydroxy-2,4-cyclohexadiene-1-carboxylic acid
c0419	cis-2,3-Dihydrodiol DDT
c0379	cis-2,3-Dihydroxy-2,3-dihydro-p-cumate
c0273	cis-2,3-Dihydroxy-2,3-dihydroethylbenzene
c0910	cis-2-Hydroxy-3-chloropenta-2,4-dienone
c0102	cis-2-Hydroxypenta-2,4-dienoate
c0102	cis-2-Hydroxypenta-2,4-dienoate
c0102	cis-2-Hydroxypenta-2,4-dienoate
c0102	cis-2-Hydroxypenta-2,4-dienoate
c0102	cis-2-Hydroxypenta-2,4-dienoate
c0102	cis-2-Hydroxypenta-2,4-dienoate
c0885	cis-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA
c0309	cis-2-Oxohept-3-ene-1,7-dioate
c0434	cis-3,4-Dihydroxy-3,4-dihydrophenanthrene
c0434	cis-3,4-Dihydroxy-3,4-dihydrophenanthrene
c0434	cis-3,4-Dihydroxy-3,4-dihydrophenanthrene
c0846	cis-3,4-Phenanthrenedihydrodiol-4-carboxylate
c0842	cis-4,5-Dihydroxy-4,5-dihydropyrene
c0994	cis-4-(2-Hydroxynaph-3-yl)-2-oxobut-3-enoate
c0969	cis-4-(7-Hydroxypyren-8-yl)-2-oxobut-3-enoate
c0965	cis-4-(8-Hydroxypyren-7-yl)-2-oxobut-3-enoate
c0749	cis-4-Amino-6-carboxy-2-oxo-hexa-3,5-dienoate
c0307	cis-5-Carboxymethyl-2-oxohex-3-ene-1,6-dioate
c1010	cis-9,10-Dihydroanthracene-9,10-diol
c0386	cis-Acetylacrylate
c1168	cis-Aconitamide
c1169	cis-Aconitate
c1032	cis-Geranyl-CoA
c1540	n-Butylamine
c0829	n-Hexane
c0251	o-Methylbenzoate
c0248	o-Xylene
c9999	p-Acetamidocatechol
c1405	p-Acetamidophenol
c0090	p-Aminophenol
c0261	p-Benzoquinone
c0378	p-Cumate
c0376	p-Cumic alcohol
c0377	p-Cumic aldehyde
c0375	p-Cymene
c0200	p-Methylbenzyl alcohol
c0086	p-Nitrophenol
c0086	p-Nitrophenol
c0201	p-Tolualdehyde
c0202	p-Toluate
c0083	p-Xylene
c0516	tert-Butyl alcohol
c0516	tert-Butyl alcohol
c0903	tert-Butyl formate
c0306	trans,cis-5-Carboxymethyl-2-hydroxymuconate
c0305	trans,cis-5-Carboxymethyl-2-hydroxymuconate semialdehyde
c0497	trans-1,2-Dihydrodiolphenanthrene
c0497	trans-1,2-Dihydrodiolphenanthrene
c0291	trans-2-Chlorodienelactone
c0447	trans-2`-Carboxybenzalpyruvate
c0436	trans-4-(1`-Hydroxynaphth-2`-yl)-2-oxobut-3-enoate
c0146	trans-4-Carboxymethylenebut-2-en-4-olide
c0453	trans-9(S),10(S)-Dihydrodiolphenanthrene
c0453	trans-9(S),10(S)-Dihydrodiolphenanthrene
c0453	trans-9(S),10(S)-Dihydrodiolphenanthrene
c0336	trans-o-Hydroxybenzylidenepyruvate
c0501	unsym-bis(4`-Chlorophenyl)ethylene (DDNU)
